Sensor,Time Point,value
VC21410995,2022-02-03 17:00:00,430.64
VC21410995,2022-02-03 18:00:00,429.2
VC21410995,2022-02-03 19:00:00,435.61
VC21410995,2022-02-03 20:00:00,451.93
VC21410995,2022-02-03 21:00:00,476.52
VC21410995,2022-02-03 22:00:00,501.89
VC21410995,2022-02-03 23:00:00,511.64
VC21410995,2022-02-04 00:00:00,496.97
VC21410995,2022-02-04 01:00:00,481.54
VC21410995,2022-02-04 02:00:00,477.8
VC21410995,2022-02-04 03:00:00,470.7
VC21410995,2022-02-04 04:00:00,460.13
VC21410995,2022-02-04 05:00:00,456.76
VC21410995,2022-02-04 06:00:00,453.42
VC21410995,2022-02-04 07:00:00,456.5
VC21410995,2022-02-04 08:00:00,467.5
VC21410995,2022-02-04 09:00:00,471.21
VC21410995,2022-02-04 10:00:00,460.06
VC21410995,2022-02-04 11:00:00,450.67
VC21410995,2022-02-04 12:00:00,445.58
VC21410995,2022-02-04 13:00:00,433.3
VC21410995,2022-02-04 14:00:00,426.22
VC21410995,2022-02-04 15:00:00,420.02
VC21410995,2022-02-04 16:00:00,416.54
VC21410995,2022-02-04 17:00:00,412.68
VC21410995,2022-02-04 18:00:00,411.91
VC21410995,2022-02-04 19:00:00,415.95
VC21410995,2022-02-04 20:00:00,424.23
VC21410995,2022-02-04 21:00:00,437.29
VC21410995,2022-02-04 22:00:00,445.64
VC21410995,2022-02-04 23:00:00,452.0
VC21410995,2022-02-05 00:00:00,457.94
VC21410995,2022-02-05 01:00:00,453.12
VC21410995,2022-02-05 02:00:00,449.33
VC21410995,2022-02-05 03:00:00,447.6
VC21410995,2022-02-05 04:00:00,444.36
VC21410995,2022-02-05 05:00:00,440.54
VC21410995,2022-02-05 06:00:00,433.84
VC21410995,2022-02-05 07:00:00,430.15
VC21410995,2022-02-05 08:00:00,427.8
VC21410995,2022-02-05 09:00:00,427.54
VC21410995,2022-02-05 10:00:00,425.3
VC21410995,2022-02-05 11:00:00,424.78
VC21410995,2022-02-05 12:00:00,423.37
VC21410995,2022-02-05 13:00:00,421.34
VC21410995,2022-02-05 14:00:00,420.77
VC21410995,2022-02-05 15:00:00,420.32
VC21410995,2022-02-05 16:00:00,420.31
VC21410995,2022-02-05 17:00:00,420.04
VC21410995,2022-02-05 18:00:00,419.29
VC21410995,2022-02-05 19:00:00,417.8
VC21410995,2022-02-05 20:00:00,419.19
VC21410995,2022-02-05 21:00:00,420.9
VC21410995,2022-02-05 22:00:00,420.3
VC21410995,2022-02-05 23:00:00,419.24
VC21410995,2022-02-06 00:00:00,418.08
VC21410995,2022-02-06 01:00:00,417.78
VC21410995,2022-02-06 02:00:00,417.48
VC21410995,2022-02-06 03:00:00,417.19
VC21410995,2022-02-06 04:00:00,417.12
VC21410995,2022-02-06 05:00:00,417.04
VC21410995,2022-02-06 06:00:00,416.7
VC21410995,2022-02-06 07:00:00,417.52
VC21410995,2022-02-06 08:00:00,418.79
VC21410995,2022-02-06 09:00:00,419.86
VC21410995,2022-02-06 10:00:00,419.97
VC21410995,2022-02-06 11:00:00,420.21
VC21410995,2022-02-06 12:00:00,421.66
VC21410995,2022-02-06 13:00:00,423.28
VC21410995,2022-02-06 14:00:00,426.74
VC21410995,2022-02-06 15:00:00,429.02
VC21410995,2022-02-06 16:00:00,432.1
VC21410995,2022-02-06 17:00:00,436.7
VC21410995,2022-02-06 18:00:00,439.9
VC21410995,2022-02-06 19:00:00,444.71
VC21410995,2022-02-06 20:00:00,448.62
VC21410995,2022-02-06 21:00:00,447.51
VC21410995,2022-02-06 22:00:00,441.98
VC21410995,2022-02-06 23:00:00,434.08
VC21410995,2022-02-07 00:00:00,428.57
VC21410995,2022-02-07 01:00:00,424.34
VC21410995,2022-02-07 02:00:00,422.66
VC21410995,2022-02-07 03:00:00,420.16
VC21410995,2022-02-07 04:00:00,418.94
VC21410995,2022-02-07 05:00:00,417.38
VC21410995,2022-02-07 06:00:00,416.48
VC21410995,2022-02-07 07:00:00,414.88
VC21410995,2022-02-07 08:00:00,415.9
VC21410995,2022-02-07 09:00:00,417.66
VC21410995,2022-02-07 10:00:00,418.26
VC21410995,2022-02-07 11:00:00,420.26
VC21410995,2022-02-07 12:00:00,421.91
VC21410995,2022-02-07 13:00:00,422.07
VC21410995,2022-02-07 14:00:00,422.5
VC21410995,2022-02-07 15:00:00,424.34
VC21410995,2022-02-07 16:00:00,426.12
VC21410995,2022-02-07 17:00:00,428.11
VC21410995,2022-02-07 18:00:00,432.01
VC21410995,2022-02-07 19:00:00,435.22
VC21410995,2022-02-07 20:00:00,441.6
VC21410995,2022-02-07 21:00:00,453.05
VC21410995,2022-02-07 22:00:00,462.16
VC21410995,2022-02-07 23:00:00,465.51
VC21410995,2022-02-08 00:00:00,463.17
VC21410995,2022-02-08 01:00:00,460.74
VC21410995,2022-02-08 02:00:00,462.72
VC21410995,2022-02-08 03:00:00,460.0
VC21410995,2022-02-08 04:00:00,454.04
VC21410995,2022-02-08 05:00:00,448.69
VC21410995,2022-02-08 06:00:00,443.25
VC21410995,2022-02-08 07:00:00,441.08
VC21410995,2022-02-08 08:00:00,426.38
VC21410995,2022-02-08 09:00:00,423.8
VC21410995,2022-02-08 10:00:00,423.78
VC21410995,2022-02-08 11:00:00,425.12
VC21410995,2022-02-08 12:00:00,425.99
VC21410995,2022-02-08 13:00:00,424.65
VC21410995,2022-02-08 14:00:00,424.06
VC21410995,2022-02-08 15:00:00,421.85
VC21410995,2022-02-08 16:00:00,419.37
VC21410995,2022-02-08 17:00:00,420.59
VC21410995,2022-02-08 18:00:00,423.66
VC21410995,2022-02-08 19:00:00,424.09
VC21410995,2022-02-08 20:00:00,433.73
VC21410995,2022-02-08 21:00:00,447.09
VC21410995,2022-02-08 22:00:00,459.14
VC21410995,2022-02-08 23:00:00,458.15
VC21410995,2022-02-09 00:00:00,448.79
VC21410995,2022-02-09 01:00:00,446.86
VC21410995,2022-02-09 02:00:00,
VC21410995,2022-02-09 03:00:00,
VC21410995,2022-02-09 04:00:00,
VC21410995,2022-02-09 05:00:00,
VC21410995,2022-02-09 06:00:00,
VC21410995,2022-02-09 07:00:00,
VC21410995,2022-02-09 08:00:00,
VC21410995,2022-02-09 09:00:00,
VC21410995,2022-02-09 10:00:00,
VC21410995,2022-02-09 11:00:00,
VC21410995,2022-02-09 12:00:00,
VC21410995,2022-02-09 13:00:00,
VC21410995,2022-02-09 14:00:00,
VC21410995,2022-02-09 15:00:00,
VC21410995,2022-02-09 16:00:00,
VC21410995,2022-02-09 17:00:00,
VC21410995,2022-02-09 18:00:00,
VC21410995,2022-02-09 19:00:00,
VC21410995,2022-02-09 20:00:00,
VC21410995,2022-02-09 21:00:00,
VC21410995,2022-02-09 22:00:00,
VC21410995,2022-02-09 23:00:00,
VC21410995,2022-02-10 00:00:00,
VC21410995,2022-02-10 01:00:00,
VC21410995,2022-02-10 02:00:00,
VC21410995,2022-02-10 03:00:00,
VC21410995,2022-02-10 04:00:00,
VC21410995,2022-02-10 05:00:00,
VC21410995,2022-02-10 06:00:00,
VC21410995,2022-02-10 07:00:00,
VC21410995,2022-02-10 08:00:00,
VC21410995,2022-02-10 09:00:00,
VC21410995,2022-02-10 10:00:00,
VC21410995,2022-02-10 11:00:00,
VC21410995,2022-02-10 12:00:00,
VC21410995,2022-02-10 13:00:00,
VC21410995,2022-02-10 14:00:00,
VC21410995,2022-02-10 15:00:00,
VC21410995,2022-02-10 16:00:00,
VC21410995,2022-02-10 17:00:00,
VC21410995,2022-02-10 18:00:00,
VC21410995,2022-02-10 19:00:00,
VC21410995,2022-02-10 20:00:00,
VC21410995,2022-02-10 21:00:00,
VC21410995,2022-02-10 22:00:00,
VC21410995,2022-02-10 23:00:00,
VC21410995,2022-02-11 00:00:00,
VC21410995,2022-02-11 01:00:00,
VC21410995,2022-02-11 02:00:00,
VC21410995,2022-02-11 03:00:00,
VC21410995,2022-02-11 04:00:00,
VC21410995,2022-02-11 05:00:00,
VC21410995,2022-02-11 06:00:00,
VC21410995,2022-02-11 07:00:00,
VC21410995,2022-02-11 08:00:00,
VC21410995,2022-02-11 09:00:00,
VC21410995,2022-02-11 10:00:00,
VC21410995,2022-02-11 11:00:00,
VC21410995,2022-02-11 12:00:00,
VC21410995,2022-02-11 13:00:00,
VC21410995,2022-02-11 14:00:00,
VC21410995,2022-02-11 15:00:00,
VC21410995,2022-02-11 16:00:00,
VC21410995,2022-02-11 17:00:00,
VC21410995,2022-02-11 18:00:00,
VC21410995,2022-02-11 19:00:00,
VC21410995,2022-02-11 20:00:00,
VC21410995,2022-02-11 21:00:00,
VC21410995,2022-02-11 22:00:00,
VC21410995,2022-02-11 23:00:00,
VC21410995,2022-02-12 00:00:00,
VC21410995,2022-02-12 01:00:00,
VC21410995,2022-02-12 02:00:00,
VC21410995,2022-02-12 03:00:00,
VC21410995,2022-02-12 04:00:00,
VC21410995,2022-02-12 05:00:00,
VC21410995,2022-02-12 06:00:00,
VC21410995,2022-02-12 07:00:00,
VC21410995,2022-02-12 08:00:00,
VC21410995,2022-02-12 09:00:00,
VC21410995,2022-02-12 10:00:00,
VC21410995,2022-02-12 11:00:00,
VC21410995,2022-02-12 12:00:00,
VC21410995,2022-02-12 13:00:00,
VC21410995,2022-02-12 14:00:00,
VC21410995,2022-02-12 15:00:00,
VC21410995,2022-02-12 16:00:00,
VC21410995,2022-02-12 17:00:00,
VC21410995,2022-02-12 18:00:00,
VC21410995,2022-02-12 19:00:00,
VC21410995,2022-02-12 20:00:00,
VC21410995,2022-02-12 21:00:00,
VC21410995,2022-02-12 22:00:00,
VC21410995,2022-02-12 23:00:00,
VC21410995,2022-02-13 00:00:00,
VC21410995,2022-02-13 01:00:00,
VC21410995,2022-02-13 02:00:00,
VC21410995,2022-02-13 03:00:00,
VC21410995,2022-02-13 04:00:00,
VC21410995,2022-02-13 05:00:00,
VC21410995,2022-02-13 06:00:00,
VC21410995,2022-02-13 07:00:00,
VC21410995,2022-02-13 08:00:00,
VC21410995,2022-02-13 09:00:00,
VC21410995,2022-02-13 10:00:00,
VC21410995,2022-02-13 11:00:00,
VC21410995,2022-02-13 12:00:00,
VC21410995,2022-02-13 13:00:00,
VC21410995,2022-02-13 14:00:00,
VC21410995,2022-02-13 15:00:00,
VC21410995,2022-02-13 16:00:00,
VC21410995,2022-02-13 17:00:00,
VC21410995,2022-02-13 18:00:00,
VC21410995,2022-02-13 19:00:00,
VC21410995,2022-02-13 20:00:00,
VC21410995,2022-02-13 21:00:00,
VC21410995,2022-02-13 22:00:00,
VC21410995,2022-02-13 23:00:00,
VC21410995,2022-02-14 00:00:00,
VC21410995,2022-02-14 01:00:00,
VC21410995,2022-02-14 02:00:00,
VC21410995,2022-02-14 03:00:00,
VC21410995,2022-02-14 04:00:00,
VC21410995,2022-02-14 05:00:00,
VC21410995,2022-02-14 06:00:00,
VC21410995,2022-02-14 07:00:00,
VC21410995,2022-02-14 08:00:00,
VC21410995,2022-02-14 09:00:00,
VC21410995,2022-02-14 10:00:00,
VC21410995,2022-02-14 11:00:00,
VC21410995,2022-02-14 12:00:00,
VC21410995,2022-02-14 13:00:00,
VC21410995,2022-02-14 14:00:00,
VC21410995,2022-02-14 15:00:00,
VC21410995,2022-02-14 16:00:00,
VC21410995,2022-02-14 17:00:00,
VC21410995,2022-02-14 18:00:00,
VC21410995,2022-02-14 19:00:00,
VC21410995,2022-02-14 20:00:00,
VC21410995,2022-02-14 21:00:00,
VC21410995,2022-02-14 22:00:00,
VC21410995,2022-02-14 23:00:00,
VC21410995,2022-02-15 00:00:00,
VC21410995,2022-02-15 01:00:00,
VC21410995,2022-02-15 02:00:00,
VC21410995,2022-02-15 03:00:00,
VC21410995,2022-02-15 04:00:00,
VC21410995,2022-02-15 05:00:00,
VC21410995,2022-02-15 06:00:00,
VC21410995,2022-02-15 07:00:00,
VC21410995,2022-02-15 08:00:00,
VC21410995,2022-02-15 09:00:00,
VC21410995,2022-02-15 10:00:00,
VC21410995,2022-02-15 11:00:00,
VC21410995,2022-02-15 12:00:00,
VC21410995,2022-02-15 13:00:00,
VC21410995,2022-02-15 14:00:00,
VC21410995,2022-02-15 15:00:00,
VC21410995,2022-02-15 16:00:00,
VC21410995,2022-02-15 17:00:00,
VC21410995,2022-02-15 18:00:00,
VC21410995,2022-02-15 19:00:00,
VC21410995,2022-02-15 20:00:00,
VC21410995,2022-02-15 21:00:00,
VC21410995,2022-02-15 22:00:00,
VC21410995,2022-02-15 23:00:00,
VC21410995,2022-02-16 00:00:00,
VC21410995,2022-02-16 01:00:00,
VC21410995,2022-02-16 02:00:00,
VC21410995,2022-02-16 03:00:00,
VC21410995,2022-02-16 04:00:00,
VC21410995,2022-02-16 05:00:00,
VC21410995,2022-02-16 06:00:00,
VC21410995,2022-02-16 07:00:00,
VC21410995,2022-02-16 08:00:00,
VC21410995,2022-02-16 09:00:00,
VC21410995,2022-02-16 10:00:00,
VC21410995,2022-02-16 11:00:00,
VC21410995,2022-02-16 12:00:00,
VC21410995,2022-02-16 13:00:00,
VC21410995,2022-02-16 14:00:00,
VC21410995,2022-02-16 15:00:00,
VC21410995,2022-02-16 16:00:00,
VC21410995,2022-02-16 17:00:00,
VC21410995,2022-02-16 18:00:00,
VC21410995,2022-02-16 19:00:00,
VC21410995,2022-02-16 20:00:00,
VC21410995,2022-02-16 21:00:00,
VC21410995,2022-02-16 22:00:00,
VC21410995,2022-02-16 23:00:00,
VC21410995,2022-02-17 00:00:00,
VC21410995,2022-02-17 01:00:00,
VC21410995,2022-02-17 02:00:00,
VC21410995,2022-02-17 03:00:00,
VC21410995,2022-02-17 04:00:00,
VC21410995,2022-02-17 05:00:00,
VC21410995,2022-02-17 06:00:00,
VC21410995,2022-02-17 07:00:00,
VC21410995,2022-02-17 08:00:00,
VC21410995,2022-02-17 09:00:00,
VC21410995,2022-02-17 10:00:00,
VC21410995,2022-02-17 11:00:00,
VC21410995,2022-02-17 12:00:00,
VC21410995,2022-02-17 13:00:00,
VC21410995,2022-02-17 14:00:00,
VC21410995,2022-02-17 15:00:00,
VC21410995,2022-02-17 16:00:00,
VC21410995,2022-02-17 17:00:00,
VC21410995,2022-02-17 18:00:00,
VC21410995,2022-02-17 19:00:00,
VC21410995,2022-02-17 20:00:00,
VC21410995,2022-02-17 21:00:00,
VC21410995,2022-02-17 22:00:00,
VC21410995,2022-02-17 23:00:00,
VC21410995,2022-02-18 00:00:00,
VC21410995,2022-02-18 01:00:00,
VC21410995,2022-02-18 02:00:00,
VC21410995,2022-02-18 03:00:00,
VC21410995,2022-02-18 04:00:00,
VC21410995,2022-02-18 05:00:00,
VC21410995,2022-02-18 06:00:00,
VC21410995,2022-02-18 07:00:00,
VC21410995,2022-02-18 08:00:00,
VC21410995,2022-02-18 09:00:00,
VC21410995,2022-02-18 10:00:00,
VC21410995,2022-02-18 11:00:00,
VC21410995,2022-02-18 12:00:00,
VC21410995,2022-02-18 13:00:00,
VC21410995,2022-02-18 14:00:00,
VC21410995,2022-02-18 15:00:00,
VC21410995,2022-02-18 16:00:00,
VC21410995,2022-02-18 17:00:00,
VC21410995,2022-02-18 18:00:00,
VC21410995,2022-02-18 19:00:00,
VC21410995,2022-02-18 20:00:00,
VC21410995,2022-02-18 21:00:00,
VC21410995,2022-02-18 22:00:00,
VC21410995,2022-02-18 23:00:00,
VC21410995,2022-02-19 00:00:00,
VC21410995,2022-02-19 01:00:00,
VC21410995,2022-02-19 02:00:00,
VC21410995,2022-02-19 03:00:00,
VC21410995,2022-02-19 04:00:00,
VC21410995,2022-02-19 05:00:00,
VC21410995,2022-02-19 06:00:00,
VC21410995,2022-02-19 07:00:00,
VC21410995,2022-02-19 08:00:00,
VC21410995,2022-02-19 09:00:00,
VC21410995,2022-02-19 10:00:00,
VC21410995,2022-02-19 11:00:00,
VC21410995,2022-02-19 12:00:00,
VC21410995,2022-02-19 13:00:00,
VC21410995,2022-02-19 14:00:00,
VC21410995,2022-02-19 15:00:00,
VC21410995,2022-02-19 16:00:00,
VC21410995,2022-02-19 17:00:00,
VC21410995,2022-02-19 18:00:00,
VC21410995,2022-02-19 19:00:00,
VC21410995,2022-02-19 20:00:00,
VC21410995,2022-02-19 21:00:00,
VC21410995,2022-02-19 22:00:00,
VC21410995,2022-02-19 23:00:00,
VC21410995,2022-02-20 00:00:00,
VC21410995,2022-02-20 01:00:00,
VC21410995,2022-02-20 02:00:00,
VC21410995,2022-02-20 03:00:00,
VC21410995,2022-02-20 04:00:00,
VC21410995,2022-02-20 05:00:00,
VC21410995,2022-02-20 06:00:00,
VC21410995,2022-02-20 07:00:00,
VC21410995,2022-02-20 08:00:00,
VC21410995,2022-02-20 09:00:00,
VC21410995,2022-02-20 10:00:00,
VC21410995,2022-02-20 11:00:00,
VC21410995,2022-02-20 12:00:00,
VC21410995,2022-02-20 13:00:00,
VC21410995,2022-02-20 14:00:00,
VC21410995,2022-02-20 15:00:00,
VC21410995,2022-02-20 16:00:00,
VC21410995,2022-02-20 17:00:00,
VC21410995,2022-02-20 18:00:00,
VC21410995,2022-02-20 19:00:00,
VC21410995,2022-02-20 20:00:00,
VC21410995,2022-02-20 21:00:00,
VC21410995,2022-02-20 22:00:00,
VC21410995,2022-02-20 23:00:00,
VC21410995,2022-02-21 00:00:00,
VC21410995,2022-02-21 01:00:00,
VC21410995,2022-02-21 02:00:00,
VC21410995,2022-02-21 03:00:00,
VC21410995,2022-02-21 04:00:00,
VC21410995,2022-02-21 05:00:00,
VC21410995,2022-02-21 06:00:00,
VC21410995,2022-02-21 07:00:00,
VC21410995,2022-02-21 08:00:00,
VC21410995,2022-02-21 09:00:00,
VC21410995,2022-02-21 10:00:00,
VC21410995,2022-02-21 11:00:00,
VC21410995,2022-02-21 12:00:00,
VC21410995,2022-02-21 13:00:00,
VC21410995,2022-02-21 14:00:00,
VC21410995,2022-02-21 15:00:00,
VC21410995,2022-02-21 16:00:00,
VC21410995,2022-02-21 17:00:00,
VC21410995,2022-02-21 18:00:00,
VC21410995,2022-02-21 19:00:00,
VC21410995,2022-02-21 20:00:00,
VC21410995,2022-02-21 21:00:00,
VC21410995,2022-02-21 22:00:00,
VC21410995,2022-02-21 23:00:00,
VC21410995,2022-02-22 00:00:00,
VC21410995,2022-02-22 01:00:00,
VC21410995,2022-02-22 02:00:00,
VC21410995,2022-02-22 03:00:00,
VC21410995,2022-02-22 04:00:00,
VC21410995,2022-02-22 05:00:00,
VC21410995,2022-02-22 06:00:00,
VC21410995,2022-02-22 07:00:00,
VC21410995,2022-02-22 08:00:00,
VC21410995,2022-02-22 09:00:00,
VC21410995,2022-02-22 10:00:00,
VC21410995,2022-02-22 11:00:00,
VC21410995,2022-02-22 12:00:00,
VC21410995,2022-02-22 13:00:00,
VC21410995,2022-02-22 14:00:00,
VC21410995,2022-02-22 15:00:00,
VC21410995,2022-02-22 16:00:00,
VC21410995,2022-02-22 17:00:00,
VC21410995,2022-02-22 18:00:00,
VC21410995,2022-02-22 19:00:00,
VC21410995,2022-02-22 20:00:00,
VC21410995,2022-02-22 21:00:00,
VC21410995,2022-02-22 22:00:00,
VC21410995,2022-02-22 23:00:00,
VC21410995,2022-02-23 00:00:00,
VC21410995,2022-02-23 01:00:00,
VC21410995,2022-02-23 02:00:00,
VC21410995,2022-02-23 03:00:00,
VC21410995,2022-02-23 04:00:00,
VC21410995,2022-02-23 05:00:00,
VC21410995,2022-02-23 06:00:00,
VC21410995,2022-02-23 07:00:00,
VC21410995,2022-02-23 08:00:00,
VC21410995,2022-02-23 09:00:00,
VC21410995,2022-02-23 10:00:00,
VC21410995,2022-02-23 11:00:00,
VC21410995,2022-02-23 12:00:00,
VC21410995,2022-02-23 13:00:00,
VC21410995,2022-02-23 14:00:00,
VC21410995,2022-02-23 15:00:00,
VC21410995,2022-02-23 16:00:00,
VC21410995,2022-02-23 17:00:00,
VC21410995,2022-02-23 18:00:00,
VC21410995,2022-02-23 19:00:00,
VC21410995,2022-02-23 20:00:00,
VC21410995,2022-02-23 21:00:00,
VC21410995,2022-02-23 22:00:00,
VC21410995,2022-02-23 23:00:00,
VC21410995,2022-02-24 00:00:00,
VC21410995,2022-02-24 01:00:00,
VC21410995,2022-02-24 02:00:00,
VC21410995,2022-02-24 03:00:00,
VC21410995,2022-02-24 04:00:00,
VC21410995,2022-02-24 05:00:00,
VC21410995,2022-02-24 06:00:00,
VC21410995,2022-02-24 07:00:00,
VC21410995,2022-02-24 08:00:00,
VC21410995,2022-02-24 09:00:00,
VC21410995,2022-02-24 10:00:00,
VC21410995,2022-02-24 11:00:00,
VC21410995,2022-02-24 12:00:00,
VC21410995,2022-02-24 13:00:00,
VC21410995,2022-02-24 14:00:00,
VC21410995,2022-02-24 15:00:00,
VC21410995,2022-02-24 16:00:00,
VC21410995,2022-02-24 17:00:00,
VC21410995,2022-02-24 18:00:00,
VC21410995,2022-02-24 19:00:00,
VC21410995,2022-02-24 20:00:00,
VC21410995,2022-02-24 21:00:00,
VC21410995,2022-02-24 22:00:00,
VC21410995,2022-02-24 23:00:00,
VC21410995,2022-02-25 00:00:00,
VC21410995,2022-02-25 01:00:00,
VC21410995,2022-02-25 02:00:00,
VC21410995,2022-02-25 03:00:00,
VC21410995,2022-02-25 04:00:00,
VC21410995,2022-02-25 05:00:00,
VC21410995,2022-02-25 06:00:00,
VC21410995,2022-02-25 07:00:00,
VC21410995,2022-02-25 08:00:00,
VC21410995,2022-02-25 09:00:00,
VC21410995,2022-02-25 10:00:00,
VC21410995,2022-02-25 11:00:00,
VC21410995,2022-02-25 12:00:00,
VC21410995,2022-02-25 13:00:00,
VC21410995,2022-02-25 14:00:00,
VC21410995,2022-02-25 15:00:00,
VC21410995,2022-02-25 16:00:00,
VC21410995,2022-02-25 17:00:00,
VC21410995,2022-02-25 18:00:00,
VC21410995,2022-02-25 19:00:00,
VC21410995,2022-02-25 20:00:00,
VC21410995,2022-02-25 21:00:00,
VC21410995,2022-02-25 22:00:00,
VC21410995,2022-02-25 23:00:00,
VC21410995,2022-02-26 00:00:00,
VC21410995,2022-02-26 01:00:00,
VC21410995,2022-02-26 02:00:00,
VC21410995,2022-02-26 03:00:00,
VC21410995,2022-02-26 04:00:00,
VC21410995,2022-02-26 05:00:00,
VC21410995,2022-02-26 06:00:00,
VC21410995,2022-02-26 07:00:00,
VC21410995,2022-02-26 08:00:00,
VC21410995,2022-02-26 09:00:00,
VC21410995,2022-02-26 10:00:00,
VC21410995,2022-02-26 11:00:00,
VC21410995,2022-02-26 12:00:00,
VC21410995,2022-02-26 13:00:00,
VC21410995,2022-02-26 14:00:00,
VC21410995,2022-02-26 15:00:00,
VC21410995,2022-02-26 16:00:00,
VC21410995,2022-02-26 17:00:00,
VC21410995,2022-02-26 18:00:00,
VC21410995,2022-02-26 19:00:00,
VC21410995,2022-02-26 20:00:00,
VC21410995,2022-02-26 21:00:00,
VC21410995,2022-02-26 22:00:00,
VC21410995,2022-02-26 23:00:00,
VC21410995,2022-02-27 00:00:00,
VC21410995,2022-02-27 01:00:00,
VC21410995,2022-02-27 02:00:00,
VC21410995,2022-02-27 03:00:00,
VC21410995,2022-02-27 04:00:00,
VC21410995,2022-02-27 05:00:00,
VC21410995,2022-02-27 06:00:00,
VC21410995,2022-02-27 07:00:00,
VC21410995,2022-02-27 08:00:00,
VC21410995,2022-02-27 09:00:00,
VC21410995,2022-02-27 10:00:00,
VC21410995,2022-02-27 11:00:00,
VC21410995,2022-02-27 12:00:00,
VC21410995,2022-02-27 13:00:00,
VC21410995,2022-02-27 14:00:00,
VC21410995,2022-02-27 15:00:00,
VC21410995,2022-02-27 16:00:00,
VC21410995,2022-02-27 17:00:00,
VC21410995,2022-02-27 18:00:00,
VC21410995,2022-02-27 19:00:00,
VC21410995,2022-02-27 20:00:00,
VC21410995,2022-02-27 21:00:00,
VC21410995,2022-02-27 22:00:00,
VC21410995,2022-02-27 23:00:00,
VC21410995,2022-02-28 00:00:00,
VC21410995,2022-02-28 01:00:00,
VC21410995,2022-02-28 02:00:00,
VC21410995,2022-02-28 03:00:00,
VC21410995,2022-02-28 04:00:00,
VC21410995,2022-02-28 05:00:00,
VC21410995,2022-02-28 06:00:00,
VC21410995,2022-02-28 07:00:00,
VC21410995,2022-02-28 08:00:00,
VC21410995,2022-02-28 09:00:00,
VC21410995,2022-02-28 10:00:00,
VC21410995,2022-02-28 11:00:00,
VC21410995,2022-02-28 12:00:00,
VC21410995,2022-02-28 13:00:00,
VC21410995,2022-02-28 14:00:00,
VC21410995,2022-02-28 15:00:00,
VC21410995,2022-02-28 16:00:00,
VC21410995,2022-02-28 17:00:00,
VC21410995,2022-02-28 18:00:00,
VC21410995,2022-02-28 19:00:00,
VC21410995,2022-02-28 20:00:00,
VC21410995,2022-02-28 21:00:00,
VC21410995,2022-02-28 22:00:00,
VC21410995,2022-02-28 23:00:00,
VC21410995,2022-03-01 00:00:00,
VC21410995,2022-03-01 01:00:00,
VC21410995,2022-03-01 02:00:00,
VC21410995,2022-03-01 03:00:00,
VC21410995,2022-03-01 04:00:00,
VC21410995,2022-03-01 05:00:00,
VC21410995,2022-03-01 06:00:00,
VC21410995,2022-03-01 07:00:00,
VC21410995,2022-03-01 08:00:00,
VC21410995,2022-03-01 09:00:00,
VC21410995,2022-03-01 10:00:00,
VC21410995,2022-03-01 11:00:00,
VC21410995,2022-03-01 12:00:00,
VC21410995,2022-03-01 13:00:00,
VC21410995,2022-03-01 14:00:00,
VC21410995,2022-03-01 15:00:00,
VC21410995,2022-03-01 16:00:00,
VC21410995,2022-03-01 17:00:00,
VC21410995,2022-03-01 18:00:00,
VC21410995,2022-03-01 19:00:00,
VC21410995,2022-03-01 20:00:00,
VC21410995,2022-03-01 21:00:00,
VC21410995,2022-03-01 22:00:00,
VC21410995,2022-03-01 23:00:00,
VC21410995,2022-03-02 00:00:00,
VC21410995,2022-03-02 01:00:00,
VC21410995,2022-03-02 02:00:00,
VC21410995,2022-03-02 03:00:00,
VC21410995,2022-03-02 04:00:00,
VC21410995,2022-03-02 05:00:00,
VC21410995,2022-03-02 06:00:00,
VC21410995,2022-03-02 07:00:00,
VC21410995,2022-03-02 08:00:00,
VC21410995,2022-03-02 09:00:00,
VC21410995,2022-03-02 10:00:00,
VC21410995,2022-03-02 11:00:00,
VC21410995,2022-03-02 12:00:00,
VC21410995,2022-03-02 13:00:00,
VC21410995,2022-03-02 14:00:00,
VC21410995,2022-03-02 15:00:00,
VC21410995,2022-03-02 16:00:00,
VC21410995,2022-03-02 17:00:00,
VC21410995,2022-03-02 18:00:00,
VC21410995,2022-03-02 19:00:00,
VC21410995,2022-03-02 20:00:00,
VC21410995,2022-03-02 21:00:00,
VC21410995,2022-03-02 22:00:00,
VC21410995,2022-03-02 23:00:00,
VC21410995,2022-03-03 00:00:00,
VC21410995,2022-03-03 01:00:00,
VC21410995,2022-03-03 02:00:00,
VC21410995,2022-03-03 03:00:00,
VC21410995,2022-03-03 04:00:00,
VC21410995,2022-03-03 05:00:00,
VC21410995,2022-03-03 06:00:00,
VC21410995,2022-03-03 07:00:00,
VC21410995,2022-03-03 08:00:00,
VC21410995,2022-03-03 09:00:00,
VC21410995,2022-03-03 10:00:00,
VC21410995,2022-03-03 11:00:00,
VC21410995,2022-03-03 12:00:00,
VC21410995,2022-03-03 13:00:00,
VC21410995,2022-03-03 14:00:00,
VC21410995,2022-03-03 15:00:00,
VC21410995,2022-03-03 16:00:00,
VC21410995,2022-03-03 17:00:00,
VC21410995,2022-03-03 18:00:00,
VC21410995,2022-03-03 19:00:00,
VC21410995,2022-03-03 20:00:00,
VC21410995,2022-03-03 21:00:00,
VC21410995,2022-03-03 22:00:00,
VC21410995,2022-03-03 23:00:00,
VC21410995,2022-03-04 00:00:00,
