Sensor,Time Point,value
VC21410977,2022-04-25 00:00:00,134.05
VC21410977,2022-04-25 01:00:00,130.68
VC21410977,2022-04-25 02:00:00,121.5
VC21410977,2022-04-25 03:00:00,112.22
VC21410977,2022-04-25 04:00:00,118.66
VC21410977,2022-04-25 05:00:00,126.2
VC21410977,2022-04-25 06:00:00,73.39
VC21410977,2022-04-25 07:00:00,59.65
VC21410977,2022-04-25 08:00:00,99.22
VC21410977,2022-04-25 09:00:00,185.69
VC21410977,2022-04-25 10:00:00,231.47
VC21410977,2022-04-25 11:00:00,218.22
VC21410977,2022-04-25 12:00:00,186.37
VC21410977,2022-04-25 13:00:00,174.62
VC21410977,2022-04-25 14:00:00,176.15
VC21410977,2022-04-25 15:00:00,168.32
VC21410977,2022-04-25 16:00:00,169.96
VC21410977,2022-04-25 17:00:00,167.55
VC21410977,2022-04-25 18:00:00,159.21
VC21410977,2022-04-25 19:00:00,152.03
VC21410977,2022-04-25 20:00:00,146.52
VC21410977,2022-04-25 21:00:00,148.13
VC21410977,2022-04-25 22:00:00,144.89
VC21410977,2022-04-25 23:00:00,145.5
VC21410977,2022-04-26 00:00:00,149.1
VC21410977,2022-04-26 01:00:00,149.96
VC21410977,2022-04-26 02:00:00,151.38
VC21410977,2022-04-26 03:00:00,150.71
VC21410977,2022-04-26 04:00:00,143.87
VC21410977,2022-04-26 05:00:00,163.6
VC21410977,2022-04-26 06:00:00,153.87
VC21410977,2022-04-26 07:00:00,155.7
VC21410977,2022-04-26 08:00:00,189.33
VC21410977,2022-04-26 09:00:00,321.51
VC21410977,2022-04-26 10:00:00,1049.4
VC21410977,2022-04-26 11:00:00,473.84
VC21410977,2022-04-26 12:00:00,336.14
VC21410977,2022-04-26 13:00:00,267.44
VC21410977,2022-04-26 14:00:00,238.72
VC21410977,2022-04-26 15:00:00,226.09
VC21410977,2022-04-26 16:00:00,214.99
VC21410977,2022-04-26 17:00:00,197.68
VC21410977,2022-04-26 18:00:00,181.27
VC21410977,2022-04-26 19:00:00,168.72
VC21410977,2022-04-26 20:00:00,162.17
VC21410977,2022-04-26 21:00:00,174.18
VC21410977,2022-04-26 22:00:00,180.44
VC21410977,2022-04-26 23:00:00,173.27
VC21410977,2022-04-27 00:00:00,157.75
VC21410977,2022-04-27 01:00:00,152.36
VC21410977,2022-04-27 02:00:00,124.76
VC21410977,2022-04-27 03:00:00,96.68
VC21410977,2022-04-27 04:00:00,69.99
VC21410977,2022-04-27 05:00:00,102.99
VC21410977,2022-04-27 06:00:00,105.14
VC21410977,2022-04-27 07:00:00,93.26
VC21410977,2022-04-27 08:00:00,90.19
VC21410977,2022-04-27 09:00:00,167.71
VC21410977,2022-04-27 10:00:00,217.35
VC21410977,2022-04-27 11:00:00,170.31
VC21410977,2022-04-27 12:00:00,122.95
VC21410977,2022-04-27 13:00:00,154.02
VC21410977,2022-04-27 14:00:00,257.98
VC21410977,2022-04-27 15:00:00,199.04
VC21410977,2022-04-27 16:00:00,103.8
VC21410977,2022-04-27 17:00:00,83.38
VC21410977,2022-04-27 18:00:00,59.26
VC21410977,2022-04-27 19:00:00,44.12
VC21410977,2022-04-27 20:00:00,7.83
VC21410977,2022-04-27 21:00:00,7.96
VC21410977,2022-04-27 22:00:00,8.24
VC21410977,2022-04-27 23:00:00,10.06
VC21410977,2022-04-28 00:00:00,10.58
VC21410977,2022-04-28 01:00:00,10.15
VC21410977,2022-04-28 02:00:00,11.67
VC21410977,2022-04-28 03:00:00,11.04
VC21410977,2022-04-28 04:00:00,15.59
VC21410977,2022-04-28 05:00:00,76.57
VC21410977,2022-04-28 06:00:00,607.69
VC21410977,2022-04-28 07:00:00,99.32
VC21410977,2022-04-28 08:00:00,92.82
VC21410977,2022-04-28 09:00:00,174.33
VC21410977,2022-04-28 10:00:00,189.67
VC21410977,2022-04-28 11:00:00,165.74
VC21410977,2022-04-28 12:00:00,148.86
VC21410977,2022-04-28 13:00:00,157.72
VC21410977,2022-04-28 14:00:00,148.29
VC21410977,2022-04-28 15:00:00,141.2
VC21410977,2022-04-28 16:00:00,137.31
VC21410977,2022-04-28 17:00:00,123.92
VC21410977,2022-04-28 18:00:00,112.93
VC21410977,2022-04-28 19:00:00,104.21
VC21410977,2022-04-28 20:00:00,103.38
VC21410977,2022-04-28 21:00:00,95.38
VC21410977,2022-04-28 22:00:00,83.23
VC21410977,2022-04-28 23:00:00,68.06
VC21410977,2022-04-29 00:00:00,52.86
VC21410977,2022-04-29 01:00:00,39.42
VC21410977,2022-04-29 02:00:00,41.03
VC21410977,2022-04-29 03:00:00,40.88
VC21410977,2022-04-29 04:00:00,45.75
VC21410977,2022-04-29 05:00:00,112.13
VC21410977,2022-04-29 06:00:00,116.15
VC21410977,2022-04-29 07:00:00,104.89
VC21410977,2022-04-29 08:00:00,97.03
VC21410977,2022-04-29 09:00:00,119.9
VC21410977,2022-04-29 10:00:00,90.38
VC21410977,2022-04-29 11:00:00,64.38
VC21410977,2022-04-29 12:00:00,50.6
VC21410977,2022-04-29 13:00:00,30.64
VC21410977,2022-04-29 14:00:00,31.73
VC21410977,2022-04-29 15:00:00,29.86
VC21410977,2022-04-29 16:00:00,25.71
VC21410977,2022-04-29 17:00:00,23.16
VC21410977,2022-04-29 18:00:00,20.74
VC21410977,2022-04-29 19:00:00,20.02
VC21410977,2022-04-29 20:00:00,49.85
VC21410977,2022-04-29 21:00:00,83.71
VC21410977,2022-04-29 22:00:00,99.8
VC21410977,2022-04-29 23:00:00,139.84
VC21410977,2022-04-30 00:00:00,169.48
VC21410977,2022-04-30 01:00:00,183.44
VC21410977,2022-04-30 02:00:00,184.71
VC21410977,2022-04-30 03:00:00,155.54
VC21410977,2022-04-30 04:00:00,135.46
VC21410977,2022-04-30 05:00:00,124.84
VC21410977,2022-04-30 06:00:00,117.16
VC21410977,2022-04-30 07:00:00,104.1
VC21410977,2022-04-30 08:00:00,100.2
VC21410977,2022-04-30 09:00:00,88.84
VC21410977,2022-04-30 10:00:00,84.87
VC21410977,2022-04-30 11:00:00,91.23
VC21410977,2022-04-30 12:00:00,100.81
VC21410977,2022-04-30 13:00:00,94.05
VC21410977,2022-04-30 14:00:00,96.8
VC21410977,2022-04-30 15:00:00,111.12
VC21410977,2022-04-30 16:00:00,121.59
VC21410977,2022-04-30 17:00:00,127.96
VC21410977,2022-04-30 18:00:00,123.82
VC21410977,2022-04-30 19:00:00,127.23
VC21410977,2022-04-30 20:00:00,128.71
VC21410977,2022-04-30 21:00:00,131.8
VC21410977,2022-04-30 22:00:00,132.77
VC21410977,2022-04-30 23:00:00,126.77
VC21410977,2022-05-01 00:00:00,121.35
VC21410977,2022-05-01 01:00:00,120.7
VC21410977,2022-05-01 02:00:00,124.8
VC21410977,2022-05-01 03:00:00,124.24
VC21410977,2022-05-01 04:00:00,128.74
VC21410977,2022-05-01 05:00:00,129.66
VC21410977,2022-05-01 06:00:00,127.35
VC21410977,2022-05-01 07:00:00,127.86
VC21410977,2022-05-01 08:00:00,131.76
VC21410977,2022-05-01 09:00:00,135.19
VC21410977,2022-05-01 10:00:00,142.53
VC21410977,2022-05-01 11:00:00,153.32
VC21410977,2022-05-01 12:00:00,163.58
VC21410977,2022-05-01 13:00:00,170.79
VC21410977,2022-05-01 14:00:00,174.99
VC21410977,2022-05-01 15:00:00,179.62
VC21410977,2022-05-01 16:00:00,181.64
VC21410977,2022-05-01 17:00:00,182.61
VC21410977,2022-05-01 18:00:00,182.49
VC21410977,2022-05-01 19:00:00,180.13
VC21410977,2022-05-01 20:00:00,178.22
VC21410977,2022-05-01 21:00:00,173.32
VC21410977,2022-05-01 22:00:00,169.48
VC21410977,2022-05-01 23:00:00,169.32
VC21410977,2022-05-02 00:00:00,165.87
VC21410977,2022-05-02 01:00:00,162.3
VC21410977,2022-05-02 02:00:00,162.19
VC21410977,2022-05-02 03:00:00,164.04
VC21410977,2022-05-02 04:00:00,168.92
VC21410977,2022-05-02 05:00:00,168.96
VC21410977,2022-05-02 06:00:00,131.96
VC21410977,2022-05-02 07:00:00,142.44
VC21410977,2022-05-02 08:00:00,195.64
VC21410977,2022-05-02 09:00:00,254.54
VC21410977,2022-05-02 10:00:00,362.86
VC21410977,2022-05-02 11:00:00,322.95
VC21410977,2022-05-02 12:00:00,
VC21410978,2022-01-01 05:00:00,
VC21410978,2022-01-01 06:00:00,
VC21410978,2022-01-01 07:00:00,
VC21410978,2022-01-01 08:00:00,
VC21410978,2022-01-01 09:00:00,
VC21410978,2022-01-01 10:00:00,
VC21410978,2022-01-01 11:00:00,
VC21410978,2022-01-01 12:00:00,
VC21410978,2022-01-01 13:00:00,
VC21410978,2022-01-01 14:00:00,
VC21410978,2022-01-01 15:00:00,
VC21410978,2022-01-01 16:00:00,
VC21410978,2022-01-01 17:00:00,
VC21410978,2022-01-01 18:00:00,
VC21410978,2022-01-01 19:00:00,
VC21410978,2022-01-01 20:00:00,
VC21410978,2022-01-01 21:00:00,
VC21410978,2022-01-01 22:00:00,
VC21410978,2022-01-01 23:00:00,
VC21410978,2022-01-02 00:00:00,
VC21410978,2022-01-02 01:00:00,
VC21410978,2022-01-02 02:00:00,
VC21410978,2022-01-02 03:00:00,
VC21410978,2022-01-02 04:00:00,
VC21410978,2022-01-02 05:00:00,
VC21410978,2022-01-02 06:00:00,
VC21410978,2022-01-02 07:00:00,
VC21410978,2022-01-02 08:00:00,
VC21410978,2022-01-02 09:00:00,
VC21410978,2022-01-02 10:00:00,
VC21410978,2022-01-02 11:00:00,
VC21410978,2022-01-02 12:00:00,
VC21410978,2022-01-02 13:00:00,
VC21410978,2022-01-02 14:00:00,
VC21410978,2022-01-02 15:00:00,
VC21410978,2022-01-02 16:00:00,
VC21410978,2022-01-02 17:00:00,
VC21410978,2022-01-02 18:00:00,
VC21410978,2022-01-02 19:00:00,
VC21410978,2022-01-02 20:00:00,
VC21410978,2022-01-02 21:00:00,
VC21410978,2022-01-02 22:00:00,
VC21410978,2022-01-02 23:00:00,
VC21410978,2022-01-03 00:00:00,
VC21410978,2022-01-03 01:00:00,
VC21410978,2022-01-03 02:00:00,
VC21410978,2022-01-03 03:00:00,
VC21410978,2022-01-03 04:00:00,
VC21410978,2022-01-03 05:00:00,
VC21410978,2022-01-03 06:00:00,
VC21410978,2022-01-03 07:00:00,
VC21410978,2022-01-03 08:00:00,
VC21410978,2022-01-03 09:00:00,
VC21410978,2022-01-03 10:00:00,
VC21410978,2022-01-03 11:00:00,
VC21410978,2022-01-03 12:00:00,
VC21410978,2022-01-03 13:00:00,
VC21410978,2022-01-03 14:00:00,
VC21410978,2022-01-03 15:00:00,
VC21410978,2022-01-03 16:00:00,
VC21410978,2022-01-03 17:00:00,
VC21410978,2022-01-03 18:00:00,
VC21410978,2022-01-03 19:00:00,
VC21410978,2022-01-03 20:00:00,
VC21410978,2022-01-03 21:00:00,
VC21410978,2022-01-03 22:00:00,
VC21410978,2022-01-03 23:00:00,
VC21410978,2022-01-04 00:00:00,
VC21410978,2022-01-04 01:00:00,
VC21410978,2022-01-04 02:00:00,
VC21410978,2022-01-04 03:00:00,
VC21410978,2022-01-04 04:00:00,
VC21410978,2022-01-04 05:00:00,
VC21410978,2022-01-04 06:00:00,
VC21410978,2022-01-04 07:00:00,
VC21410978,2022-01-04 08:00:00,
VC21410978,2022-01-04 09:00:00,
VC21410978,2022-01-04 10:00:00,
VC21410978,2022-01-04 11:00:00,
VC21410978,2022-01-04 12:00:00,
VC21410978,2022-01-04 13:00:00,
VC21410978,2022-01-04 14:00:00,
VC21410978,2022-01-04 15:00:00,
VC21410978,2022-01-04 16:00:00,
VC21410978,2022-01-04 17:00:00,
VC21410978,2022-01-04 18:00:00,
VC21410978,2022-01-04 19:00:00,
VC21410978,2022-01-04 20:00:00,
VC21410978,2022-01-04 21:00:00,
VC21410978,2022-01-04 22:00:00,
VC21410978,2022-01-04 23:00:00,
VC21410978,2022-01-05 00:00:00,
VC21410978,2022-01-05 01:00:00,
VC21410978,2022-01-05 02:00:00,
VC21410978,2022-01-05 03:00:00,
VC21410978,2022-01-05 04:00:00,
VC21410978,2022-01-05 05:00:00,
VC21410978,2022-01-05 06:00:00,
VC21410978,2022-01-05 07:00:00,
VC21410978,2022-01-05 08:00:00,
VC21410978,2022-01-05 09:00:00,
VC21410978,2022-01-05 10:00:00,
VC21410978,2022-01-05 11:00:00,
VC21410978,2022-01-05 12:00:00,
VC21410978,2022-01-05 13:00:00,
VC21410978,2022-01-05 14:00:00,
VC21410978,2022-01-05 15:00:00,
VC21410978,2022-01-05 16:00:00,
VC21410978,2022-01-05 17:00:00,
VC21410978,2022-01-05 18:00:00,
VC21410978,2022-01-05 19:00:00,
VC21410978,2022-01-05 20:00:00,
VC21410978,2022-01-05 21:00:00,
VC21410978,2022-01-05 22:00:00,
VC21410978,2022-01-05 23:00:00,
VC21410978,2022-01-06 00:00:00,
VC21410978,2022-01-06 01:00:00,
VC21410978,2022-01-06 02:00:00,
VC21410978,2022-01-06 03:00:00,
VC21410978,2022-01-06 04:00:00,
VC21410978,2022-01-06 05:00:00,
VC21410978,2022-01-06 06:00:00,
VC21410978,2022-01-06 07:00:00,
VC21410978,2022-01-06 08:00:00,
VC21410978,2022-01-06 09:00:00,
VC21410978,2022-01-06 10:00:00,
VC21410978,2022-01-06 11:00:00,
VC21410978,2022-01-06 12:00:00,
VC21410978,2022-01-06 13:00:00,
VC21410978,2022-01-06 14:00:00,
VC21410978,2022-01-06 15:00:00,
VC21410978,2022-01-06 16:00:00,
VC21410978,2022-01-06 17:00:00,
VC21410978,2022-01-06 18:00:00,
VC21410978,2022-01-06 19:00:00,
VC21410978,2022-01-06 20:00:00,
VC21410978,2022-01-06 21:00:00,
VC21410978,2022-01-06 22:00:00,
VC21410978,2022-01-06 23:00:00,
VC21410978,2022-01-07 00:00:00,
VC21410978,2022-01-07 01:00:00,
VC21410978,2022-01-07 02:00:00,
VC21410978,2022-01-07 03:00:00,
VC21410978,2022-01-07 04:00:00,
VC21410978,2022-01-07 05:00:00,
VC21410978,2022-01-07 06:00:00,
VC21410978,2022-01-07 07:00:00,
VC21410978,2022-01-07 08:00:00,
VC21410978,2022-01-07 09:00:00,
VC21410978,2022-01-07 10:00:00,
VC21410978,2022-01-07 11:00:00,
VC21410978,2022-01-07 12:00:00,
VC21410978,2022-01-07 13:00:00,
VC21410978,2022-01-07 14:00:00,
VC21410978,2022-01-07 15:00:00,
VC21410978,2022-01-07 16:00:00,
VC21410978,2022-01-07 17:00:00,
VC21410978,2022-01-07 18:00:00,
VC21410978,2022-01-07 19:00:00,
VC21410978,2022-01-07 20:00:00,
VC21410978,2022-01-07 21:00:00,
VC21410978,2022-01-07 22:00:00,
VC21410978,2022-01-07 23:00:00,
VC21410978,2022-01-08 00:00:00,
VC21410978,2022-01-08 01:00:00,
VC21410978,2022-01-08 02:00:00,
VC21410978,2022-01-08 03:00:00,
VC21410978,2022-01-08 04:00:00,
VC21410978,2022-01-08 05:00:00,
VC21410978,2022-01-08 06:00:00,
VC21410978,2022-01-08 07:00:00,
VC21410978,2022-01-08 08:00:00,
VC21410978,2022-01-08 09:00:00,
VC21410978,2022-01-08 10:00:00,
VC21410978,2022-01-08 11:00:00,
VC21410978,2022-01-08 12:00:00,
VC21410978,2022-01-08 13:00:00,
VC21410978,2022-01-08 14:00:00,
VC21410978,2022-01-08 15:00:00,
VC21410978,2022-01-08 16:00:00,
VC21410978,2022-01-08 17:00:00,
VC21410978,2022-01-08 18:00:00,
VC21410978,2022-01-08 19:00:00,
VC21410978,2022-01-08 20:00:00,
VC21410978,2022-01-08 21:00:00,
VC21410978,2022-01-08 22:00:00,
VC21410978,2022-01-08 23:00:00,
VC21410978,2022-01-09 00:00:00,
VC21410978,2022-01-09 01:00:00,
VC21410978,2022-01-09 02:00:00,
VC21410978,2022-01-09 03:00:00,
VC21410978,2022-01-09 04:00:00,
VC21410978,2022-01-09 05:00:00,
VC21410978,2022-01-09 06:00:00,
VC21410978,2022-01-09 07:00:00,
VC21410978,2022-01-09 08:00:00,
VC21410978,2022-01-09 09:00:00,
VC21410978,2022-01-09 10:00:00,
VC21410978,2022-01-09 11:00:00,
VC21410978,2022-01-09 12:00:00,
VC21410978,2022-01-09 13:00:00,
VC21410978,2022-01-09 14:00:00,
VC21410978,2022-01-09 15:00:00,
VC21410978,2022-01-09 16:00:00,
VC21410978,2022-01-09 17:00:00,
VC21410978,2022-01-09 18:00:00,
VC21410978,2022-01-09 19:00:00,
VC21410978,2022-01-09 20:00:00,
VC21410978,2022-01-09 21:00:00,
VC21410978,2022-01-09 22:00:00,
VC21410978,2022-01-09 23:00:00,
VC21410978,2022-01-10 00:00:00,
VC21410978,2022-01-10 01:00:00,
VC21410978,2022-01-10 02:00:00,
VC21410978,2022-01-10 03:00:00,
VC21410978,2022-01-10 04:00:00,
VC21410978,2022-01-10 05:00:00,
VC21410978,2022-01-10 06:00:00,
VC21410978,2022-01-10 07:00:00,
VC21410978,2022-01-10 08:00:00,
VC21410978,2022-01-10 09:00:00,
VC21410978,2022-01-10 10:00:00,
VC21410978,2022-01-10 11:00:00,
VC21410978,2022-01-10 12:00:00,
VC21410978,2022-01-10 13:00:00,
VC21410978,2022-01-10 14:00:00,
VC21410978,2022-01-10 15:00:00,
VC21410978,2022-01-10 16:00:00,
VC21410978,2022-01-10 17:00:00,
VC21410978,2022-01-10 18:00:00,
VC21410978,2022-01-10 19:00:00,
VC21410978,2022-01-10 20:00:00,
VC21410978,2022-01-10 21:00:00,
VC21410978,2022-01-10 22:00:00,
VC21410978,2022-01-10 23:00:00,
VC21410978,2022-01-11 00:00:00,
VC21410978,2022-01-11 01:00:00,
VC21410978,2022-01-11 02:00:00,
VC21410978,2022-01-11 03:00:00,
VC21410978,2022-01-11 04:00:00,
VC21410978,2022-01-11 05:00:00,
VC21410978,2022-01-11 06:00:00,
VC21410978,2022-01-11 07:00:00,
VC21410978,2022-01-11 08:00:00,
VC21410978,2022-01-11 09:00:00,
VC21410978,2022-01-11 10:00:00,
VC21410978,2022-01-11 11:00:00,
VC21410978,2022-01-11 12:00:00,
VC21410978,2022-01-11 13:00:00,
VC21410978,2022-01-11 14:00:00,
VC21410978,2022-01-11 15:00:00,
VC21410978,2022-01-11 16:00:00,
VC21410978,2022-01-11 17:00:00,
VC21410978,2022-01-11 18:00:00,
VC21410978,2022-01-11 19:00:00,
VC21410978,2022-01-11 20:00:00,
VC21410978,2022-01-11 21:00:00,
VC21410978,2022-01-11 22:00:00,
VC21410978,2022-01-11 23:00:00,
VC21410978,2022-01-12 00:00:00,
VC21410978,2022-01-12 01:00:00,
VC21410978,2022-01-12 02:00:00,
VC21410978,2022-01-12 03:00:00,
VC21410978,2022-01-12 04:00:00,
VC21410978,2022-01-12 05:00:00,
VC21410978,2022-01-12 06:00:00,
VC21410978,2022-01-12 07:00:00,
VC21410978,2022-01-12 08:00:00,
VC21410978,2022-01-12 09:00:00,
VC21410978,2022-01-12 10:00:00,
VC21410978,2022-01-12 11:00:00,
VC21410978,2022-01-12 12:00:00,
VC21410978,2022-01-12 13:00:00,
VC21410978,2022-01-12 14:00:00,
VC21410978,2022-01-12 15:00:00,
VC21410978,2022-01-12 16:00:00,
VC21410978,2022-01-12 17:00:00,
VC21410978,2022-01-12 18:00:00,
VC21410978,2022-01-12 19:00:00,
VC21410978,2022-01-12 20:00:00,
VC21410978,2022-01-12 21:00:00,
VC21410978,2022-01-12 22:00:00,
VC21410978,2022-01-12 23:00:00,
VC21410978,2022-01-13 00:00:00,
VC21410978,2022-01-13 01:00:00,
VC21410978,2022-01-13 02:00:00,
VC21410978,2022-01-13 03:00:00,
VC21410978,2022-01-13 04:00:00,
VC21410978,2022-01-13 05:00:00,
VC21410978,2022-01-13 06:00:00,
VC21410978,2022-01-13 07:00:00,
VC21410978,2022-01-13 08:00:00,
VC21410978,2022-01-13 09:00:00,
VC21410978,2022-01-13 10:00:00,
VC21410978,2022-01-13 11:00:00,
VC21410978,2022-01-13 12:00:00,
VC21410978,2022-01-13 13:00:00,
VC21410978,2022-01-13 14:00:00,
VC21410978,2022-01-13 15:00:00,
VC21410978,2022-01-13 16:00:00,
VC21410978,2022-01-13 17:00:00,
VC21410978,2022-01-13 18:00:00,
VC21410978,2022-01-13 19:00:00,
VC21410978,2022-01-13 20:00:00,
VC21410978,2022-01-13 21:00:00,
VC21410978,2022-01-13 22:00:00,
VC21410978,2022-01-13 23:00:00,
VC21410978,2022-01-14 00:00:00,
VC21410978,2022-01-14 01:00:00,
VC21410978,2022-01-14 02:00:00,
VC21410978,2022-01-14 03:00:00,
VC21410978,2022-01-14 04:00:00,
VC21410978,2022-01-14 05:00:00,
VC21410978,2022-01-14 06:00:00,
VC21410978,2022-01-14 07:00:00,
VC21410978,2022-01-14 08:00:00,
VC21410978,2022-01-14 09:00:00,
VC21410978,2022-01-14 10:00:00,
VC21410978,2022-01-14 11:00:00,
VC21410978,2022-01-14 12:00:00,
VC21410978,2022-01-14 13:00:00,
VC21410978,2022-01-14 14:00:00,
VC21410978,2022-01-14 15:00:00,
VC21410978,2022-01-14 16:00:00,
VC21410978,2022-01-14 17:00:00,
VC21410978,2022-01-14 18:00:00,
VC21410978,2022-01-14 19:00:00,
VC21410978,2022-01-14 20:00:00,
VC21410978,2022-01-14 21:00:00,
VC21410978,2022-01-14 22:00:00,
VC21410978,2022-01-14 23:00:00,
VC21410978,2022-01-15 00:00:00,
VC21410978,2022-01-15 01:00:00,
VC21410978,2022-01-15 02:00:00,
VC21410978,2022-01-15 03:00:00,
VC21410978,2022-01-15 04:00:00,
VC21410978,2022-01-15 05:00:00,
VC21410978,2022-01-15 06:00:00,
VC21410978,2022-01-15 07:00:00,
VC21410978,2022-01-15 08:00:00,
VC21410978,2022-01-15 09:00:00,
VC21410978,2022-01-15 10:00:00,
VC21410978,2022-01-15 11:00:00,
VC21410978,2022-01-15 12:00:00,
VC21410978,2022-01-15 13:00:00,
VC21410978,2022-01-15 14:00:00,
VC21410978,2022-01-15 15:00:00,
VC21410978,2022-01-15 16:00:00,
VC21410978,2022-01-15 17:00:00,
VC21410978,2022-01-15 18:00:00,
VC21410978,2022-01-15 19:00:00,
VC21410978,2022-01-15 20:00:00,
VC21410978,2022-01-15 21:00:00,
VC21410978,2022-01-15 22:00:00,
VC21410978,2022-01-15 23:00:00,
VC21410978,2022-01-16 00:00:00,
VC21410978,2022-01-16 01:00:00,
VC21410978,2022-01-16 02:00:00,
VC21410978,2022-01-16 03:00:00,
VC21410978,2022-01-16 04:00:00,
VC21410978,2022-01-16 05:00:00,
VC21410978,2022-01-16 06:00:00,
VC21410978,2022-01-16 07:00:00,
VC21410978,2022-01-16 08:00:00,
VC21410978,2022-01-16 09:00:00,
VC21410978,2022-01-16 10:00:00,
VC21410978,2022-01-16 11:00:00,
VC21410978,2022-01-16 12:00:00,
VC21410978,2022-01-16 13:00:00,
VC21410978,2022-01-16 14:00:00,
VC21410978,2022-01-16 15:00:00,
VC21410978,2022-01-16 16:00:00,
VC21410978,2022-01-16 17:00:00,
VC21410978,2022-01-16 18:00:00,
VC21410978,2022-01-16 19:00:00,
VC21410978,2022-01-16 20:00:00,
VC21410978,2022-01-16 21:00:00,
VC21410978,2022-01-16 22:00:00,
VC21410978,2022-01-16 23:00:00,
VC21410978,2022-01-17 00:00:00,
VC21410978,2022-01-17 01:00:00,
VC21410978,2022-01-17 02:00:00,
VC21410978,2022-01-17 03:00:00,
VC21410978,2022-01-17 04:00:00,
VC21410978,2022-01-17 05:00:00,
VC21410978,2022-01-17 06:00:00,
VC21410978,2022-01-17 07:00:00,
VC21410978,2022-01-17 08:00:00,
VC21410978,2022-01-17 09:00:00,
VC21410978,2022-01-17 10:00:00,
VC21410978,2022-01-17 11:00:00,
VC21410978,2022-01-17 12:00:00,
VC21410978,2022-01-17 13:00:00,
VC21410978,2022-01-17 14:00:00,
VC21410978,2022-01-17 15:00:00,
VC21410978,2022-01-17 16:00:00,
VC21410978,2022-01-17 17:00:00,
VC21410978,2022-01-17 18:00:00,
VC21410978,2022-01-17 19:00:00,
VC21410978,2022-01-17 20:00:00,
VC21410978,2022-01-17 21:00:00,
VC21410978,2022-01-17 22:00:00,
VC21410978,2022-01-17 23:00:00,
VC21410978,2022-01-18 00:00:00,
VC21410978,2022-01-18 01:00:00,
VC21410978,2022-01-18 02:00:00,
VC21410978,2022-01-18 03:00:00,
VC21410978,2022-01-18 04:00:00,
VC21410978,2022-01-18 05:00:00,
VC21410978,2022-01-18 06:00:00,
VC21410978,2022-01-18 07:00:00,
VC21410978,2022-01-18 08:00:00,
VC21410978,2022-01-18 09:00:00,
VC21410978,2022-01-18 10:00:00,
VC21410978,2022-01-18 11:00:00,
VC21410978,2022-01-18 12:00:00,
VC21410978,2022-01-18 13:00:00,
VC21410978,2022-01-18 14:00:00,
VC21410978,2022-01-18 15:00:00,
VC21410978,2022-01-18 16:00:00,
VC21410978,2022-01-18 17:00:00,
VC21410978,2022-01-18 18:00:00,
VC21410978,2022-01-18 19:00:00,
VC21410978,2022-01-18 20:00:00,
VC21410978,2022-01-18 21:00:00,
VC21410978,2022-01-18 22:00:00,
VC21410978,2022-01-18 23:00:00,
VC21410978,2022-01-19 00:00:00,
VC21410978,2022-01-19 01:00:00,
VC21410978,2022-01-19 02:00:00,
VC21410978,2022-01-19 03:00:00,
VC21410978,2022-01-19 04:00:00,
VC21410978,2022-01-19 05:00:00,
VC21410978,2022-01-19 06:00:00,
VC21410978,2022-01-19 07:00:00,
VC21410978,2022-01-19 08:00:00,
VC21410978,2022-01-19 09:00:00,
VC21410978,2022-01-19 10:00:00,
VC21410978,2022-01-19 11:00:00,
VC21410978,2022-01-19 12:00:00,
VC21410978,2022-01-19 13:00:00,
VC21410978,2022-01-19 14:00:00,
VC21410978,2022-01-19 15:00:00,
VC21410978,2022-01-19 16:00:00,
VC21410978,2022-01-19 17:00:00,
VC21410978,2022-01-19 18:00:00,
VC21410978,2022-01-19 19:00:00,
VC21410978,2022-01-19 20:00:00,
VC21410978,2022-01-19 21:00:00,
VC21410978,2022-01-19 22:00:00,
VC21410978,2022-01-19 23:00:00,
VC21410978,2022-01-20 00:00:00,
VC21410978,2022-01-20 01:00:00,
VC21410978,2022-01-20 02:00:00,
VC21410978,2022-01-20 03:00:00,
VC21410978,2022-01-20 04:00:00,
VC21410978,2022-01-20 05:00:00,
VC21410978,2022-01-20 06:00:00,
VC21410978,2022-01-20 07:00:00,
VC21410978,2022-01-20 08:00:00,
VC21410978,2022-01-20 09:00:00,
VC21410978,2022-01-20 10:00:00,
VC21410978,2022-01-20 11:00:00,
VC21410978,2022-01-20 12:00:00,
VC21410978,2022-01-20 13:00:00,
VC21410978,2022-01-20 14:00:00,
VC21410978,2022-01-20 15:00:00,
VC21410978,2022-01-20 16:00:00,
VC21410978,2022-01-20 17:00:00,
VC21410978,2022-01-20 18:00:00,
VC21410978,2022-01-20 19:00:00,
VC21410978,2022-01-20 20:00:00,
VC21410978,2022-01-20 21:00:00,
VC21410978,2022-01-20 22:00:00,
VC21410978,2022-01-20 23:00:00,
VC21410978,2022-01-21 00:00:00,
VC21410978,2022-01-21 01:00:00,
VC21410978,2022-01-21 02:00:00,
VC21410978,2022-01-21 03:00:00,
VC21410978,2022-01-21 04:00:00,
VC21410978,2022-01-21 05:00:00,
VC21410978,2022-01-21 06:00:00,
VC21410978,2022-01-21 07:00:00,
VC21410978,2022-01-21 08:00:00,
VC21410978,2022-01-21 09:00:00,
VC21410978,2022-01-21 10:00:00,
VC21410978,2022-01-21 11:00:00,
VC21410978,2022-01-21 12:00:00,
VC21410978,2022-01-21 13:00:00,
VC21410978,2022-01-21 14:00:00,
VC21410978,2022-01-21 15:00:00,
