Sensor,Time Point,value
VC21410978,2022-03-03 08:00:00,25.95
VC21410978,2022-03-03 09:00:00,25.46
VC21410978,2022-03-03 10:00:00,24.71
VC21410978,2022-03-03 11:00:00,23.79
VC21410978,2022-03-03 12:00:00,22.71
VC21410978,2022-03-03 13:00:00,21.75
VC21410978,2022-03-03 14:00:00,20.83
VC21410978,2022-03-03 15:00:00,19.95
VC21410978,2022-03-03 16:00:00,19.4
VC21410978,2022-03-03 17:00:00,18.72
VC21410978,2022-03-03 18:00:00,18.04
VC21410978,2022-03-03 19:00:00,17.51
VC21410978,2022-03-03 20:00:00,18.53
VC21410978,2022-03-03 21:00:00,18.92
VC21410978,2022-03-03 22:00:00,18.96
VC21410978,2022-03-03 23:00:00,18.96
VC21410978,2022-03-04 00:00:00,18.86
VC21410978,2022-03-04 01:00:00,18.67
VC21410978,2022-03-04 02:00:00,18.49
VC21410978,2022-03-04 03:00:00,18.32
VC21410978,2022-03-04 04:00:00,18.22
VC21410978,2022-03-04 05:00:00,18.12
VC21410978,2022-03-04 06:00:00,17.52
VC21410978,2022-03-04 07:00:00,16.78
VC21410978,2022-03-04 08:00:00,16.1
VC21410978,2022-03-04 09:00:00,15.35
VC21410978,2022-03-04 10:00:00,15.0
VC21410978,2022-03-04 11:00:00,14.83
VC21410978,2022-03-04 12:00:00,14.98
VC21410978,2022-03-04 13:00:00,15.31
VC21410978,2022-03-04 14:00:00,15.51
VC21410978,2022-03-04 15:00:00,15.65
VC21410978,2022-03-04 16:00:00,15.67
VC21410978,2022-03-04 17:00:00,15.73
VC21410978,2022-03-04 18:00:00,15.77
VC21410978,2022-03-04 19:00:00,15.89
VC21410978,2022-03-04 20:00:00,16.73
VC21410978,2022-03-04 21:00:00,17.23
VC21410978,2022-03-04 22:00:00,17.54
VC21410978,2022-03-04 23:00:00,17.8
VC21410978,2022-03-05 00:00:00,18.13
VC21410978,2022-03-05 01:00:00,18.48
VC21410978,2022-03-05 02:00:00,18.79
VC21410978,2022-03-05 03:00:00,19.12
VC21410978,2022-03-05 04:00:00,19.41
VC21410978,2022-03-05 05:00:00,19.61
VC21410978,2022-03-05 06:00:00,19.82
VC21410978,2022-03-05 07:00:00,20.06
VC21410978,2022-03-05 08:00:00,20.18
VC21410978,2022-03-05 09:00:00,20.24
VC21410978,2022-03-05 10:00:00,20.23
VC21410978,2022-03-05 11:00:00,20.27
VC21410978,2022-03-05 12:00:00,20.41
VC21410978,2022-03-05 13:00:00,20.57
VC21410978,2022-03-05 14:00:00,20.84
VC21410978,2022-03-05 15:00:00,21.03
VC21410978,2022-03-05 16:00:00,21.54
VC21410978,2022-03-05 17:00:00,21.82
VC21410978,2022-03-05 18:00:00,22.14
VC21410978,2022-03-05 19:00:00,22.43
VC21410978,2022-03-05 20:00:00,22.83
VC21410978,2022-03-05 21:00:00,23.24
VC21410978,2022-03-05 22:00:00,23.62
VC21410978,2022-03-05 23:00:00,24.06
VC21410978,2022-03-06 00:00:00,24.55
VC21410978,2022-03-06 01:00:00,25.16
VC21410978,2022-03-06 02:00:00,25.85
VC21410978,2022-03-06 03:00:00,26.52
VC21410978,2022-03-06 04:00:00,27.41
VC21410978,2022-03-06 05:00:00,28.33
VC21410978,2022-03-06 06:00:00,29.2
VC21410978,2022-03-06 07:00:00,30.15
VC21410978,2022-03-06 08:00:00,31.07
VC21410978,2022-03-06 09:00:00,32.11
VC21410978,2022-03-06 10:00:00,33.02
VC21410978,2022-03-06 11:00:00,33.36
VC21410978,2022-03-06 12:00:00,33.52
VC21410978,2022-03-06 13:00:00,33.37
VC21410978,2022-03-06 14:00:00,33.18
VC21410978,2022-03-06 15:00:00,33.07
VC21410978,2022-03-06 16:00:00,33.16
VC21410978,2022-03-06 17:00:00,33.62
VC21410978,2022-03-06 18:00:00,34.2
VC21410978,2022-03-06 19:00:00,34.85
VC21410978,2022-03-06 20:00:00,35.38
VC21410978,2022-03-06 21:00:00,35.91
VC21410978,2022-03-06 22:00:00,36.28
VC21410978,2022-03-06 23:00:00,36.67
VC21410978,2022-03-07 00:00:00,37.02
VC21410978,2022-03-07 01:00:00,36.98
VC21410978,2022-03-07 02:00:00,36.48
VC21410978,2022-03-07 03:00:00,36.32
VC21410978,2022-03-07 04:00:00,36.46
VC21410978,2022-03-07 05:00:00,36.96
VC21410978,2022-03-07 06:00:00,37.87
VC21410978,2022-03-07 07:00:00,38.55
VC21410978,2022-03-07 08:00:00,39.05
VC21410978,2022-03-07 09:00:00,39.1
VC21410978,2022-03-07 10:00:00,39.71
VC21410978,2022-03-07 11:00:00,40.27
VC21410978,2022-03-07 12:00:00,40.55
VC21410978,2022-03-07 13:00:00,40.7
VC21410978,2022-03-07 14:00:00,40.82
VC21410978,2022-03-07 15:00:00,41.09
VC21410978,2022-03-07 16:00:00,41.74
VC21410978,2022-03-07 17:00:00,42.95
VC21410978,2022-03-07 18:00:00,43.02
VC21410978,2022-03-07 19:00:00,43.43
VC21410978,2022-03-07 20:00:00,42.48
VC21410978,2022-03-07 21:00:00,41.72
VC21410978,2022-03-07 22:00:00,41.44
VC21410978,2022-03-07 23:00:00,40.84
VC21410978,2022-03-08 00:00:00,39.55
VC21410978,2022-03-08 01:00:00,38.2
VC21410978,2022-03-08 02:00:00,36.73
VC21410978,2022-03-08 03:00:00,35.41
VC21410978,2022-03-08 04:00:00,34.36
VC21410978,2022-03-08 05:00:00,33.7
VC21410978,2022-03-08 06:00:00,32.48
VC21410978,2022-03-08 07:00:00,31.11
VC21410978,2022-03-08 08:00:00,29.69
VC21410978,2022-03-08 09:00:00,27.59
VC21410978,2022-03-08 10:00:00,25.84
VC21410978,2022-03-08 11:00:00,24.8
VC21410978,2022-03-08 12:00:00,24.26
VC21410978,2022-03-08 13:00:00,23.86
VC21410978,2022-03-08 14:00:00,23.6
VC21410978,2022-03-08 15:00:00,23.53
VC21410978,2022-03-08 16:00:00,23.88
VC21410978,2022-03-08 17:00:00,23.76
VC21410978,2022-03-08 18:00:00,23.55
VC21410978,2022-03-08 19:00:00,23.44
VC21410978,2022-03-08 20:00:00,24.28
VC21410978,2022-03-08 21:00:00,24.76
VC21410978,2022-03-08 22:00:00,25.0
VC21410978,2022-03-08 23:00:00,25.12
VC21410978,2022-03-09 00:00:00,25.21
VC21410978,2022-03-09 01:00:00,25.5
VC21410978,2022-03-09 02:00:00,25.94
VC21410978,2022-03-09 03:00:00,26.35
VC21410978,2022-03-09 04:00:00,26.92
VC21410978,2022-03-09 05:00:00,27.46
VC21410978,2022-03-09 06:00:00,28.28
VC21410978,2022-03-09 07:00:00,28.73
VC21410978,2022-03-09 08:00:00,29.24
VC21410978,2022-03-09 09:00:00,29.61
VC21410978,2022-03-09 10:00:00,29.54
VC21410978,2022-03-09 11:00:00,29.77
VC21410978,2022-03-09 12:00:00,30.17
VC21410978,2022-03-09 13:00:00,30.58
VC21410978,2022-03-09 14:00:00,30.9
VC21410978,2022-03-09 15:00:00,31.18
VC21410978,2022-03-09 16:00:00,31.29
VC21410978,2022-03-09 17:00:00,31.14
VC21410978,2022-03-09 18:00:00,30.84
VC21410978,2022-03-09 19:00:00,30.56
VC21410978,2022-03-09 20:00:00,30.51
VC21410978,2022-03-09 21:00:00,30.31
VC21410978,2022-03-09 22:00:00,30.15
VC21410978,2022-03-09 23:00:00,30.0
VC21410978,2022-03-10 00:00:00,29.89
VC21410978,2022-03-10 01:00:00,29.81
VC21410978,2022-03-10 02:00:00,29.74
VC21410978,2022-03-10 03:00:00,29.71
VC21410978,2022-03-10 04:00:00,29.76
VC21410978,2022-03-10 05:00:00,29.57
VC21410978,2022-03-10 06:00:00,29.0
VC21410978,2022-03-10 07:00:00,28.56
VC21410978,2022-03-10 08:00:00,27.98
VC21410978,2022-03-10 09:00:00,27.14
VC21410978,2022-03-10 10:00:00,26.34
VC21410978,2022-03-10 11:00:00,25.77
VC21410978,2022-03-10 12:00:00,25.36
VC21410978,2022-03-10 13:00:00,25.09
VC21410978,2022-03-10 14:00:00,24.67
VC21410978,2022-03-10 15:00:00,24.42
VC21410978,2022-03-10 16:00:00,24.19
VC21410978,2022-03-10 17:00:00,23.74
VC21410978,2022-03-10 18:00:00,23.52
VC21410978,2022-03-10 19:00:00,23.65
VC21410978,2022-03-10 20:00:00,24.49
VC21410978,2022-03-10 21:00:00,24.94
VC21410978,2022-03-10 22:00:00,25.26
VC21410978,2022-03-10 23:00:00,25.53
VC21410978,2022-03-11 00:00:00,25.75
VC21410978,2022-03-11 01:00:00,25.99
VC21410978,2022-03-11 02:00:00,26.27
VC21410978,2022-03-11 03:00:00,26.5
VC21410978,2022-03-11 04:00:00,26.74
VC21410978,2022-03-11 05:00:00,26.81
VC21410978,2022-03-11 06:00:00,26.66
VC21410978,2022-03-11 07:00:00,26.5
VC21410978,2022-03-11 08:00:00,26.46
VC21410978,2022-03-11 09:00:00,26.13
VC21410978,2022-03-11 10:00:00,25.9
VC21410978,2022-03-11 11:00:00,25.87
VC21410978,2022-03-11 12:00:00,26.04
VC21410978,2022-03-11 13:00:00,26.2
VC21410978,2022-03-11 14:00:00,26.37
VC21410978,2022-03-11 15:00:00,26.63
VC21410978,2022-03-11 16:00:00,26.91
VC21410978,2022-03-11 17:00:00,27.14
VC21410978,2022-03-11 18:00:00,27.45
VC21410978,2022-03-11 19:00:00,27.72
VC21410978,2022-03-11 20:00:00,28.17
VC21410978,2022-03-11 21:00:00,28.47
VC21410978,2022-03-11 22:00:00,28.88
VC21410978,2022-03-11 23:00:00,29.43
VC21410978,2022-03-12 00:00:00,29.92
VC21410978,2022-03-12 01:00:00,30.4
VC21410978,2022-03-12 02:00:00,30.83
VC21410978,2022-03-12 03:00:00,31.19
VC21410978,2022-03-12 04:00:00,31.53
VC21410978,2022-03-12 05:00:00,31.94
VC21410978,2022-03-12 06:00:00,32.23
VC21410978,2022-03-12 07:00:00,32.18
VC21410978,2022-03-12 08:00:00,31.85
VC21410978,2022-03-12 09:00:00,31.34
VC21410978,2022-03-12 10:00:00,30.7
VC21410978,2022-03-12 11:00:00,30.07
VC21410978,2022-03-12 12:00:00,29.4
VC21410978,2022-03-12 13:00:00,28.79
VC21410978,2022-03-12 14:00:00,28.16
VC21410978,2022-03-12 15:00:00,27.37
VC21410978,2022-03-12 16:00:00,26.51
VC21410978,2022-03-12 17:00:00,25.61
VC21410978,2022-03-12 18:00:00,24.87
VC21410978,2022-03-12 19:00:00,24.06
VC21410978,2022-03-12 20:00:00,23.26
VC21410978,2022-03-12 21:00:00,22.58
VC21410978,2022-03-12 22:00:00,22.01
VC21410978,2022-03-12 23:00:00,21.6
VC21410978,2022-03-13 00:00:00,21.23
VC21410978,2022-03-13 01:00:00,20.94
VC21410978,2022-03-13 02:00:00,
VC21410978,2022-03-13 03:00:00,20.67
VC21410978,2022-03-13 04:00:00,20.35
VC21410978,2022-03-13 05:00:00,20.11
VC21410978,2022-03-13 06:00:00,19.85
VC21410978,2022-03-13 07:00:00,19.58
VC21410978,2022-03-13 08:00:00,19.34
VC21410978,2022-03-13 09:00:00,19.21
VC21410978,2022-03-13 10:00:00,18.82
VC21410978,2022-03-13 11:00:00,18.56
VC21410978,2022-03-13 12:00:00,18.46
VC21410978,2022-03-13 13:00:00,18.36
VC21410978,2022-03-13 14:00:00,18.14
VC21410978,2022-03-13 15:00:00,18.26
VC21410978,2022-03-13 16:00:00,18.47
VC21410978,2022-03-13 17:00:00,18.69
VC21410978,2022-03-13 18:00:00,18.85
VC21410978,2022-03-13 19:00:00,19.11
VC21410978,2022-03-13 20:00:00,19.33
VC21410978,2022-03-13 21:00:00,19.51
VC21410978,2022-03-13 22:00:00,19.68
VC21410978,2022-03-13 23:00:00,19.89
VC21410978,2022-03-14 00:00:00,20.08
VC21410978,2022-03-14 01:00:00,20.28
VC21410978,2022-03-14 02:00:00,20.44
VC21410978,2022-03-14 03:00:00,20.57
VC21410978,2022-03-14 04:00:00,20.86
VC21410978,2022-03-14 05:00:00,21.11
VC21410978,2022-03-14 06:00:00,21.09
VC21410978,2022-03-14 07:00:00,20.55
VC21410978,2022-03-14 08:00:00,20.35
VC21410978,2022-03-14 09:00:00,20.01
VC21410978,2022-03-14 10:00:00,19.69
VC21410978,2022-03-14 11:00:00,19.36
VC21410978,2022-03-14 12:00:00,19.28
VC21410978,2022-03-14 13:00:00,19.4
VC21410978,2022-03-14 14:00:00,19.49
VC21410978,2022-03-14 15:00:00,19.8
VC21410978,2022-03-14 16:00:00,20.13
VC21410978,2022-03-14 17:00:00,20.38
VC21410978,2022-03-14 18:00:00,20.54
VC21410978,2022-03-14 19:00:00,20.77
VC21410978,2022-03-14 20:00:00,21.37
VC21410978,2022-03-14 21:00:00,21.77
VC21410978,2022-03-14 22:00:00,22.05
VC21410978,2022-03-14 23:00:00,22.28
VC21410978,2022-03-15 00:00:00,22.52
VC21410978,2022-03-15 01:00:00,22.77
VC21410978,2022-03-15 02:00:00,23.0
VC21410978,2022-03-15 03:00:00,23.23
VC21410978,2022-03-15 04:00:00,23.43
VC21410978,2022-03-15 05:00:00,23.54
VC21410978,2022-03-15 06:00:00,23.45
VC21410978,2022-03-15 07:00:00,23.36
VC21410978,2022-03-15 08:00:00,23.31
VC21410978,2022-03-15 09:00:00,23.29
VC21410978,2022-03-15 10:00:00,22.77
VC21410978,2022-03-15 11:00:00,22.55
VC21410978,2022-03-15 12:00:00,22.38
VC21410978,2022-03-15 13:00:00,22.01
VC21410978,2022-03-15 14:00:00,20.91
VC21410978,2022-03-15 15:00:00,20.03
VC21410978,2022-03-15 16:00:00,19.88
VC21410978,2022-03-15 17:00:00,20.61
VC21410978,2022-03-15 18:00:00,21.0
VC21410978,2022-03-15 19:00:00,21.15
VC21410978,2022-03-15 20:00:00,21.56
VC21410978,2022-03-15 21:00:00,21.91
VC21410978,2022-03-15 22:00:00,22.23
VC21410978,2022-03-15 23:00:00,22.53
VC21410978,2022-03-16 00:00:00,22.8
VC21410978,2022-03-16 01:00:00,23.04
VC21410978,2022-03-16 02:00:00,23.3
VC21410978,2022-03-16 03:00:00,23.58
VC21410978,2022-03-16 04:00:00,23.89
VC21410978,2022-03-16 05:00:00,24.28
VC21410978,2022-03-16 06:00:00,24.79
VC21410978,2022-03-16 07:00:00,25.3
VC21410978,2022-03-16 08:00:00,25.8
VC21410978,2022-03-16 09:00:00,26.08
VC21410978,2022-03-16 10:00:00,25.74
VC21410978,2022-03-16 11:00:00,24.98
VC21410978,2022-03-16 12:00:00,24.35
VC21410978,2022-03-16 13:00:00,24.08
VC21410978,2022-03-16 14:00:00,24.1
VC21410978,2022-03-16 15:00:00,24.17
VC21410978,2022-03-16 16:00:00,23.61
VC21410978,2022-03-16 17:00:00,23.53
VC21410978,2022-03-16 18:00:00,23.7
VC21410978,2022-03-16 19:00:00,23.69
VC21410978,2022-03-16 20:00:00,24.11
VC21410978,2022-03-16 21:00:00,24.47
VC21410978,2022-03-16 22:00:00,24.88
VC21410978,2022-03-16 23:00:00,25.25
VC21410978,2022-03-17 00:00:00,25.57
VC21410978,2022-03-17 01:00:00,25.85
VC21410978,2022-03-17 02:00:00,26.15
VC21410978,2022-03-17 03:00:00,26.53
VC21410978,2022-03-17 04:00:00,27.23
VC21410978,2022-03-17 05:00:00,28.14
VC21410978,2022-03-17 06:00:00,29.64
VC21410978,2022-03-17 07:00:00,30.8
VC21410978,2022-03-17 08:00:00,31.66
VC21410978,2022-03-17 09:00:00,32.48
VC21410978,2022-03-17 10:00:00,33.27
VC21410978,2022-03-17 11:00:00,34.12
VC21410978,2022-03-17 12:00:00,35.29
VC21410978,2022-03-17 13:00:00,36.52
VC21410978,2022-03-17 14:00:00,37.78
VC21410978,2022-03-17 15:00:00,38.93
VC21410978,2022-03-17 16:00:00,39.55
VC21410978,2022-03-17 17:00:00,39.89
VC21410978,2022-03-17 18:00:00,40.03
VC21410978,2022-03-17 19:00:00,40.25
VC21410978,2022-03-17 20:00:00,39.11
VC21410978,2022-03-17 21:00:00,38.61
VC21410978,2022-03-17 22:00:00,38.42
VC21410978,2022-03-17 23:00:00,38.37
VC21410978,2022-03-18 00:00:00,38.42
VC21410978,2022-03-18 01:00:00,38.49
VC21410978,2022-03-18 02:00:00,38.61
VC21410978,2022-03-18 03:00:00,38.66
VC21410978,2022-03-18 04:00:00,38.7
VC21410978,2022-03-18 05:00:00,38.9
VC21410978,2022-03-18 06:00:00,39.39
VC21410978,2022-03-18 07:00:00,39.51
VC21410978,2022-03-18 08:00:00,39.48
VC21410978,2022-03-18 09:00:00,39.17
VC21410978,2022-03-18 10:00:00,38.44
VC21410978,2022-03-18 11:00:00,38.29
VC21410978,2022-03-18 12:00:00,38.62
VC21410978,2022-03-18 13:00:00,38.75
VC21410978,2022-03-18 14:00:00,38.81
VC21410978,2022-03-18 15:00:00,38.56
VC21410978,2022-03-18 16:00:00,38.36
VC21410978,2022-03-18 17:00:00,38.46
VC21410978,2022-03-18 18:00:00,38.46
VC21410978,2022-03-18 19:00:00,38.74
VC21410978,2022-03-18 20:00:00,38.22
VC21410978,2022-03-18 21:00:00,38.0
VC21410978,2022-03-18 22:00:00,38.05
VC21410978,2022-03-18 23:00:00,38.16
VC21410978,2022-03-19 00:00:00,38.29
VC21410978,2022-03-19 01:00:00,38.48
VC21410978,2022-03-19 02:00:00,38.69
VC21410978,2022-03-19 03:00:00,38.9
VC21410978,2022-03-19 04:00:00,39.11
VC21410978,2022-03-19 05:00:00,39.32
VC21410978,2022-03-19 06:00:00,39.47
VC21410978,2022-03-19 07:00:00,39.69
VC21410978,2022-03-19 08:00:00,39.78
VC21410978,2022-03-19 09:00:00,39.35
VC21410978,2022-03-19 10:00:00,38.4
VC21410978,2022-03-19 11:00:00,37.79
VC21410978,2022-03-19 12:00:00,37.58
VC21410978,2022-03-19 13:00:00,37.71
VC21410978,2022-03-19 14:00:00,37.77
VC21410978,2022-03-19 15:00:00,38.04
VC21410978,2022-03-19 16:00:00,38.26
VC21410978,2022-03-19 17:00:00,38.25
VC21410978,2022-03-19 18:00:00,38.17
VC21410978,2022-03-19 19:00:00,38.25
VC21410978,2022-03-19 20:00:00,38.26
VC21410978,2022-03-19 21:00:00,38.3
VC21410978,2022-03-19 22:00:00,38.32
VC21410978,2022-03-19 23:00:00,38.18
VC21410978,2022-03-20 00:00:00,37.83
VC21410978,2022-03-20 01:00:00,37.33
VC21410978,2022-03-20 02:00:00,36.75
VC21410978,2022-03-20 03:00:00,36.14
VC21410978,2022-03-20 04:00:00,35.51
VC21410978,2022-03-20 05:00:00,34.9
VC21410978,2022-03-20 06:00:00,34.35
VC21410978,2022-03-20 07:00:00,33.83
VC21410978,2022-03-20 08:00:00,33.32
VC21410978,2022-03-20 09:00:00,32.69
VC21410978,2022-03-20 10:00:00,31.64
VC21410978,2022-03-20 11:00:00,31.09
VC21410978,2022-03-20 12:00:00,30.81
VC21410978,2022-03-20 13:00:00,30.68
VC21410978,2022-03-20 14:00:00,30.4
VC21410978,2022-03-20 15:00:00,30.02
VC21410978,2022-03-20 16:00:00,29.71
VC21410978,2022-03-20 17:00:00,29.44
VC21410978,2022-03-20 18:00:00,29.14
VC21410978,2022-03-20 19:00:00,28.82
VC21410978,2022-03-20 20:00:00,28.51
VC21410978,2022-03-20 21:00:00,28.27
VC21410978,2022-03-20 22:00:00,28.1
VC21410978,2022-03-20 23:00:00,28.01
VC21410978,2022-03-21 00:00:00,27.84
VC21410978,2022-03-21 01:00:00,27.46
VC21410978,2022-03-21 02:00:00,27.01
VC21410978,2022-03-21 03:00:00,26.56
VC21410978,2022-03-21 04:00:00,26.12
VC21410978,2022-03-21 05:00:00,26.35
VC21410978,2022-03-21 06:00:00,26.24
VC21410978,2022-03-21 07:00:00,25.56
VC21410978,2022-03-21 08:00:00,25.2
VC21410978,2022-03-21 09:00:00,22.94
VC21410978,2022-03-21 10:00:00,21.43
VC21410978,2022-03-21 11:00:00,20.59
VC21410978,2022-03-21 12:00:00,19.91
VC21410978,2022-03-21 13:00:00,20.1
VC21410978,2022-03-21 14:00:00,21.32
VC21410978,2022-03-21 15:00:00,22.57
VC21410978,2022-03-21 16:00:00,23.36
VC21410978,2022-03-21 17:00:00,24.0
VC21410978,2022-03-21 18:00:00,24.4
VC21410978,2022-03-21 19:00:00,24.75
VC21410978,2022-03-21 20:00:00,25.08
VC21410978,2022-03-21 21:00:00,25.38
VC21410978,2022-03-21 22:00:00,25.67
VC21410978,2022-03-21 23:00:00,25.95
VC21410978,2022-03-22 00:00:00,26.22
VC21410978,2022-03-22 01:00:00,26.5
VC21410978,2022-03-22 02:00:00,26.83
VC21410978,2022-03-22 03:00:00,27.18
VC21410978,2022-03-22 04:00:00,27.52
VC21410978,2022-03-22 05:00:00,27.67
VC21410978,2022-03-22 06:00:00,27.27
VC21410978,2022-03-22 07:00:00,25.66
VC21410978,2022-03-22 08:00:00,24.5
VC21410978,2022-03-22 09:00:00,23.59
VC21410978,2022-03-22 10:00:00,22.96
VC21410978,2022-03-22 11:00:00,22.71
VC21410978,2022-03-22 12:00:00,22.4
VC21410978,2022-03-22 13:00:00,22.22
VC21410978,2022-03-22 14:00:00,22.81
VC21410978,2022-03-22 15:00:00,23.12
VC21410978,2022-03-22 16:00:00,23.43
VC21410978,2022-03-22 17:00:00,24.15
VC21410978,2022-03-22 18:00:00,25.3
VC21410978,2022-03-22 19:00:00,25.48
VC21410978,2022-03-22 20:00:00,25.55
VC21410978,2022-03-22 21:00:00,25.78
VC21410978,2022-03-22 22:00:00,26.02
VC21410978,2022-03-22 23:00:00,26.16
VC21410978,2022-03-23 00:00:00,26.22
VC21410978,2022-03-23 01:00:00,26.17
VC21410978,2022-03-23 02:00:00,26.07
VC21410978,2022-03-23 03:00:00,26.06
VC21410978,2022-03-23 04:00:00,26.19
VC21410978,2022-03-23 05:00:00,24.82
VC21410978,2022-03-23 06:00:00,21.33
VC21410978,2022-03-23 07:00:00,19.44
VC21410978,2022-03-23 08:00:00,19.06
VC21410978,2022-03-23 09:00:00,20.89
VC21410978,2022-03-23 10:00:00,23.29
VC21410978,2022-03-23 11:00:00,25.09
VC21410978,2022-03-23 12:00:00,26.04
VC21410978,2022-03-23 13:00:00,27.36
VC21410978,2022-03-23 14:00:00,28.55
VC21410978,2022-03-23 15:00:00,29.78
VC21410978,2022-03-23 16:00:00,30.62
VC21410978,2022-03-23 17:00:00,31.29
VC21410978,2022-03-23 18:00:00,32.17
VC21410978,2022-03-23 19:00:00,33.41
VC21410978,2022-03-23 20:00:00,33.26
VC21410978,2022-03-23 21:00:00,33.17
VC21410978,2022-03-23 22:00:00,33.53
VC21410978,2022-03-23 23:00:00,34.07
VC21410978,2022-03-24 00:00:00,34.69
VC21410978,2022-03-24 01:00:00,35.27
VC21410978,2022-03-24 02:00:00,35.8
VC21410978,2022-03-24 03:00:00,36.25
VC21410978,2022-03-24 04:00:00,36.77
VC21410978,2022-03-24 05:00:00,37.46
VC21410978,2022-03-24 06:00:00,39.27
VC21410978,2022-03-24 07:00:00,40.36
VC21410978,2022-03-24 08:00:00,41.25
VC21410978,2022-03-24 09:00:00,41.69
VC21410978,2022-03-24 10:00:00,41.18
VC21410978,2022-03-24 11:00:00,41.09
VC21410978,2022-03-24 12:00:00,41.02
VC21410978,2022-03-24 13:00:00,40.62
VC21410978,2022-03-24 14:00:00,40.63
VC21410978,2022-03-24 15:00:00,40.86
VC21410978,2022-03-24 16:00:00,41.03
VC21410978,2022-03-24 17:00:00,40.96
VC21410978,2022-03-24 18:00:00,40.88
VC21410978,2022-03-24 19:00:00,40.88
VC21410978,2022-03-24 20:00:00,40.76
VC21410978,2022-03-24 21:00:00,40.46
VC21410978,2022-03-24 22:00:00,40.38
VC21410978,2022-03-24 23:00:00,40.39
VC21410978,2022-03-25 00:00:00,40.42
VC21410978,2022-03-25 01:00:00,40.45
VC21410978,2022-03-25 02:00:00,40.45
VC21410978,2022-03-25 03:00:00,40.48
VC21410978,2022-03-25 04:00:00,40.5
VC21410978,2022-03-25 05:00:00,40.38
VC21410978,2022-03-25 06:00:00,40.19
VC21410978,2022-03-25 07:00:00,39.65
VC21410978,2022-03-25 08:00:00,37.85
VC21410978,2022-03-25 09:00:00,35.14
VC21410978,2022-03-25 10:00:00,32.19
VC21410978,2022-03-25 11:00:00,30.01
VC21410978,2022-03-25 12:00:00,28.69
VC21410978,2022-03-25 13:00:00,28.11
VC21410978,2022-03-25 14:00:00,27.71
VC21410978,2022-03-25 15:00:00,27.41
VC21410978,2022-03-25 16:00:00,27.09
VC21410978,2022-03-25 17:00:00,26.75
VC21410978,2022-03-25 18:00:00,26.42
VC21410978,2022-03-25 19:00:00,26.34
VC21410978,2022-03-25 20:00:00,27.24
VC21410978,2022-03-25 21:00:00,27.78
VC21410978,2022-03-25 22:00:00,27.95
VC21410978,2022-03-25 23:00:00,28.0
VC21410978,2022-03-26 00:00:00,28.01
VC21410978,2022-03-26 01:00:00,28.01
VC21410978,2022-03-26 02:00:00,28.0
VC21410978,2022-03-26 03:00:00,27.92
VC21410978,2022-03-26 04:00:00,27.83
VC21410978,2022-03-26 05:00:00,27.75
VC21410978,2022-03-26 06:00:00,27.7
VC21410978,2022-03-26 07:00:00,27.63
VC21410978,2022-03-26 08:00:00,27.52
VC21410978,2022-03-26 09:00:00,27.2
VC21410978,2022-03-26 10:00:00,26.85
VC21410978,2022-03-26 11:00:00,26.27
VC21410978,2022-03-26 12:00:00,25.75
VC21410978,2022-03-26 13:00:00,25.35
VC21410978,2022-03-26 14:00:00,25.04
VC21410978,2022-03-26 15:00:00,24.88
VC21410978,2022-03-26 16:00:00,24.88
VC21410978,2022-03-26 17:00:00,24.87
VC21410978,2022-03-26 18:00:00,24.66
VC21410978,2022-03-26 19:00:00,24.49
VC21410978,2022-03-26 20:00:00,24.45
VC21410978,2022-03-26 21:00:00,24.33
VC21410978,2022-03-26 22:00:00,24.09
VC21410978,2022-03-26 23:00:00,23.87
VC21410978,2022-03-27 00:00:00,23.7
VC21410978,2022-03-27 01:00:00,23.58
VC21410978,2022-03-27 02:00:00,23.52
VC21410978,2022-03-27 03:00:00,23.5
VC21410978,2022-03-27 04:00:00,23.51
VC21410978,2022-03-27 05:00:00,23.46
VC21410978,2022-03-27 06:00:00,23.36
VC21410978,2022-03-27 07:00:00,23.26
VC21410978,2022-03-27 08:00:00,23.13
VC21410978,2022-03-27 09:00:00,22.97
VC21410978,2022-03-27 10:00:00,22.76
VC21410978,2022-03-27 11:00:00,22.44
VC21410978,2022-03-27 12:00:00,22.26
VC21410978,2022-03-27 13:00:00,22.02
VC21410978,2022-03-27 14:00:00,21.78
VC21410978,2022-03-27 15:00:00,21.5
VC21410978,2022-03-27 16:00:00,21.25
VC21410978,2022-03-27 17:00:00,20.94
VC21410978,2022-03-27 18:00:00,20.73
VC21410978,2022-03-27 19:00:00,20.62
VC21410978,2022-03-27 20:00:00,20.42
VC21410978,2022-03-27 21:00:00,20.14
VC21410978,2022-03-27 22:00:00,19.75
VC21410978,2022-03-27 23:00:00,19.47
VC21410978,2022-03-28 00:00:00,19.29
VC21410978,2022-03-28 01:00:00,19.19
VC21410978,2022-03-28 02:00:00,19.15
VC21410978,2022-03-28 03:00:00,19.05
VC21410978,2022-03-28 04:00:00,18.98
VC21410978,2022-03-28 05:00:00,19.07
VC21410978,2022-03-28 06:00:00,18.33
VC21410978,2022-03-28 07:00:00,17.25
VC21410978,2022-03-28 08:00:00,16.76
VC21410978,2022-03-28 09:00:00,15.97
VC21410978,2022-03-28 10:00:00,15.41
VC21410978,2022-03-28 11:00:00,14.96
VC21410978,2022-03-28 12:00:00,14.83
VC21410978,2022-03-28 13:00:00,14.88
VC21410978,2022-03-28 14:00:00,14.93
VC21410978,2022-03-28 15:00:00,14.69
